Time, dogfood-idc-elf-62, dogfood-idc-elf-61, dogfood-idc-elf-65, dogfood-idc-elf-66, dogfood-idc-elf-67, dogfood-idc-elf-68, dogfood-idc-elf-63, dogfood-idc-elf-64, Unit
2019-07-05T14:45:22, 195.1, 347.8, 155.6, 185.4, 181.7, 53, 6.2, 37.1, 
2019-07-05T14:50:22, 290, 344.8888888888889, 145.22222222222223, 95.77777777777777, 162.11111111111111, 24.666666666666668, 13.222222222222221, 66.77777777777777, 
2019-07-05T14:55:22, 191.2, 334.1, 165.5, 142.1, 228.7, 19.5, 15.5, 96.6, 
2019-07-05T15:00:22, 180.2, 338.9, 156.3, 150.6, 156.3, 23.8, 9.8, 33.9, 
2019-07-05T15:05:22, 1092.111111111111, 283.22222222222223, 185.33333333333334, 107.22222222222223, 170.11111111111111, 21, 14.777777777777779, 47.333333333333336, 
2019-07-05T15:10:22, 570.2727272727273, 399.6363636363636, 139.63636363636363, 130, 166.72727272727272, 48.27272727272727, 12.454545454545455, 53.36363636363637, 
2019-07-05T15:15:22, 154.54545454545453, 424.45454545454544, 125.36363636363636, 170.27272727272728, 152.54545454545453, 35.09090909090909, 11.272727272727273, 36.63636363636363, 
2019-07-05T15:20:22, 238.9, 345, 126.1, 112.5, 206.7, 17.6, 15.7, 35.1, 
2019-07-05T15:25:22, 168.1818181818182, 389.27272727272725, 117.45454545454545, 128.8181818181818, 186, 23.272727272727273, 13.454545454545455, 30, 
2019-07-05T15:30:22, 170, 536.6, 135.4, 131.2, 198.5, 31.2, 14.1, 32, 
2019-07-05T15:35:22, 228, 282.6, 117.6, 149.9, 148.3, 23.2, 9.9, 23.6, 
2019-07-05T15:40:22, 212, 338.44444444444446, 132.44444444444446, 99, 182.55555555555554, 57.22222222222222, 19.11111111111111, 40.666666666666664, 
2019-07-05T15:45:22, 206.11111111111111, 322.44444444444446, 131.22222222222223, 101.22222222222223, 161.66666666666666, 70.11111111111111, 12.333333333333334, 35.77777777777778, 
2019-07-05T15:50:22, 158, 370.1818181818182, 111.63636363636364, 128.0909090909091, 135.0909090909091, 34.36363636363637, 16.454545454545453, 41.18181818181818, 
2019-07-05T15:55:22, 225.0909090909091, 360.3636363636364, 143.72727272727272, 136.8181818181818, 184.36363636363637, 23.272727272727273, 10.090909090909092, 34.27272727272727, 
2019-07-05T16:00:22, 232.4, 343.4, 135.2, 156.7, 151.8, 18.1, 17, 40.4, 
2019-07-05T16:05:22, 910.5, 292, 117.7, 220.1, 157.1, 34.5, 14.4, 27.5, 
2019-07-05T16:10:22, 564.3, 372.4, 142, 274.3, 213.2, 30.6, 11.5, 31.1, 
2019-07-05T16:15:22, 163.2, 256, 114, 244.8, 163.5, 56.9, 12.3, 24.1, 
2019-07-05T16:20:22, 143.0909090909091, 384.3636363636364, 120.54545454545455, 124.18181818181819, 207.1818181818182, 49.54545454545455, 7.454545454545454, 33.18181818181818, 
2019-07-05T16:25:22, 226.27272727272728, 288.72727272727275, 143.36363636363637, 120.54545454545455, 134.45454545454547, 63.90909090909091, 15.454545454545455, 32.18181818181818, 
2019-07-05T16:30:22, 185.375, 297.25, 141, 146, 134.375, 25.875, 14.375, 50.125, 
2019-07-05T16:35:22, 193.4, 459.6, 140.4, 248, 139.9, 66.4, 10.9, 31.7, 
2019-07-05T16:40:22, 166.4, 359.3, 180.9, 224.6, 225.6, 38, 16.7, 38.5, 
2019-07-05T16:45:22, 222.1, 358.1, 232.1, 174.3, 182.8, 28.7, 9.3, 31.1, 
2019-07-05T16:50:22, 248.75, 360.625, 129.625, 135.375, 177.125, 20.375, 12.75, 25.625, 
2019-07-05T16:55:22, 164.22222222222223, 244.22222222222223, 127.88888888888889, 102.22222222222223, 176.55555555555554, 20.333333333333332, 10.777777777777779, 42.666666666666664, 
2019-07-05T17:00:22, 140.08333333333334, 327.4166666666667, 123.16666666666667, 209.58333333333334, 145.75, 36.583333333333336, 12.333333333333334, 29.166666666666668, 
2019-07-05T17:05:22, 1094.9, 330.6, 125.4, 217.8, 156.7, 48.6, 14.4, 39.9, 
2019-07-05T17:10:22, 966, 366.8, 133.6, 231.9, 168.9, 32.1, 8.6, 46.6, 
2019-07-05T17:15:22, 177.55555555555554, 284.77777777777777, 126.11111111111111, 360.1111111111111, 139.44444444444446, 20.88888888888889, 14.11111111111111, 36.666666666666664, 
2019-07-05T17:20:22, 144.66666666666666, 409.77777777777777, 129.88888888888889, 209.77777777777777, 152, 56.77777777777778, 11.11111111111111, 23.22222222222222, 
2019-07-05T17:25:22, 151.22222222222223, 373.44444444444446, 110.88888888888889, 235.77777777777777, 130.11111111111111, 27, 14.88888888888889, 31.444444444444443, 
2019-07-05T17:30:22, 174.66666666666666, 364.22222222222223, 131.11111111111111, 148.33333333333334, 147.44444444444446, 20.11111111111111, 7.222222222222222, 32.44444444444444, 
2019-07-05T17:35:22, 120.44444444444444, 357.44444444444446, 148.11111111111111, 219.77777777777777, 156, 37.333333333333336, 12.666666666666666, 42, 
2019-07-05T17:40:22, 152.1818181818182, 392.3636363636364, 130.36363636363637, 209.1818181818182, 133.45454545454547, 28.181818181818183, 12.909090909090908, 53.90909090909091, 
2019-07-05T17:45:22, 146.77777777777777, 426.44444444444446, 146.22222222222223, 214.22222222222223, 140.66666666666666, 18.666666666666668, 12.333333333333334, 30.11111111111111, 
2019-07-05T17:50:22, 149.8, 337.2, 164.7, 231.2, 132.5, 32.8, 72.1, 34.2, 
2019-07-05T17:55:22, 189.2, 387.1, 129.8, 271.8, 173.7, 22.1, 143.9, 39.1, 
2019-07-05T18:00:22, 188.5, 290, 147.3, 237.1, 124.1, 20, 20.5, 42.7, 
2019-07-05T18:05:22, 1158.9, 410.7, 148.2, 256, 162.1, 57.9, 9.9, 41.2, 
2019-07-05T18:10:22, 1141.6, 454.9, 126, 118.7, 137.2, 293.9, 8.6, 52.3, 
2019-07-05T18:15:22, 182.77777777777777, 336.8888888888889, 154.44444444444446, 310.6666666666667, 128.44444444444446, 54.888888888888886, 8.222222222222221, 31.444444444444443, 
2019-07-05T18:20:22, 176.36363636363637, 297.3636363636364, 136.72727272727272, 198.0909090909091, 130.1818181818182, 18.818181818181817, 7.363636363636363, 35.63636363636363, 
2019-07-05T18:25:22, 292.5, 336.6, 139, 200.6, 183.3, 34.9, 11.9, 30.1, 
2019-07-05T18:30:22, 194.22222222222223, 725.6666666666666, 129, 182.44444444444446, 229.11111111111111, 20.22222222222222, 14.11111111111111, 28, 
2019-07-05T18:35:22, 227, 531, 398.90909090909093, 199.9090909090909, 219.0909090909091, 35.18181818181818, 6.181818181818182, 39.27272727272727, 
2019-07-05T18:40:22, 179.0909090909091, 444.1818181818182, 147.54545454545453, 231, 137.54545454545453, 24.181818181818183, 14.636363636363637, 38.72727272727273, 
2019-07-05T18:45:22, 170.8, 580, 147.9, 104.7, 152.5, 18.2, 9.3, 29.1, 
2019-07-05T18:50:22, 206.8, 503.3, 111.2, 206.5, 193.5, 16, 11.3, 25.3, 
2019-07-05T18:55:22, 145.66666666666666, 254.77777777777777, 142.66666666666666, 157.22222222222223, 198.66666666666666, 17.555555555555557, 9.88888888888889, 36.666666666666664, 
2019-07-05T19:00:22, 153.36363636363637, 373.1818181818182, 169.27272727272728, 325.6363636363636, 148, 16.727272727272727, 12.363636363636363, 32.54545454545455, 
2019-07-05T19:05:22, 1034, 353.6, 135.7, 191.5, 170.4, 36, 13.2, 34.8, 
2019-07-05T19:10:22, 615.5, 361.7, 160.9, 177.2, 155.5, 15.9, 9.4, 36.8, 
2019-07-05T19:15:22, 160.27272727272728, 381.8181818181818, 124.27272727272727, 69.36363636363636, 145.1818181818182, 31.09090909090909, 13.636363636363637, 26.363636363636363, 
2019-07-05T19:20:22, 163, 438.75, 133.5, 200.25, 182.75, 50.625, 14.125, 64.5, 
2019-07-05T19:25:22, 168.25, 464.75, 116.375, 144.5, 154.25, 53.375, 16.75, 26.625, 
2019-07-05T19:30:22, 134, 522.4, 137.4, 238.8, 124.6, 282.5, 14.3, 35.3, 
2019-07-05T19:35:22, 177.875, 508.625, 160, 260, 149.625, 41.875, 12, 49.375, 
2019-07-05T19:40:22, 115.77777777777777, 431.55555555555554, 131.66666666666666, 127.55555555555556, 154.44444444444446, 24.88888888888889, 11.222222222222221, 41.77777777777778, 
2019-07-05T19:45:22, 146.1, 399.4, 137.6, 245.1, 166.6, 21.2, 17.3, 28.4, 
2019-07-05T19:50:22, 105.18181818181819, 354.54545454545456, 135.9090909090909, 243.54545454545453, 201.72727272727272, 24.09090909090909, 10, 44.45454545454545, 
2019-07-05T19:55:22, 139, 463.4, 150.4, 181.6, 187.2, 17.8, 11.6, 34.2, 
2019-07-05T20:00:22, 94.9, 355.9, 137, 284.5, 126, 29.5, 7.9, 21.5, 
2019-07-05T20:05:22, 1131.3636363636363, 433.54545454545456, 160.9090909090909, 218.1818181818182, 124.54545454545455, 59.18181818181818, 18.363636363636363, 45.27272727272727, 
2019-07-05T20:10:22, 850.1, 462.2, 146.4, 191.8, 143.6, 20.8, 10.5, 38.7, 
2019-07-05T20:15:22, 137, 337.1111111111111, 148.11111111111111, 259.44444444444446, 182.55555555555554, 21.88888888888889, 12.666666666666666, 48.44444444444444, 
2019-07-05T20:20:22, 156.33333333333334, 515, 111.88888888888889, 150.88888888888889, 166.88888888888889, 47.77777777777778, 6.888888888888889, 39.77777777777778, 
2019-07-05T20:25:22, 126.18181818181819, 497.3636363636364, 148.54545454545453, 157.36363636363637, 122.0909090909091, 30.90909090909091, 8.818181818181818, 63.63636363636363, 
2019-07-05T20:30:22, 173.9090909090909, 391.45454545454544, 119.18181818181819, 119.45454545454545, 143.27272727272728, 31.09090909090909, 14.818181818181818, 32.09090909090909, 
2019-07-05T20:35:22, 245.1, 398.3, 146.1, 195.2, 241, 23.2, 7, 25.6, 
2019-07-05T20:40:22, 200.33333333333334, 509.6666666666667, 147.22222222222223, 196.66666666666666, 188.11111111111111, 27.11111111111111, 10, 36.666666666666664, 
2019-07-05T20:45:22, 188.72727272727272, 482.8181818181818, 128.8181818181818, 129.63636363636363, 339, 23.09090909090909, 12.272727272727273, 36.63636363636363, 
2019-07-05T20:50:22, 170.66666666666666, 318.6666666666667, 171.55555555555554, 135.55555555555554, 174.55555555555554, 33.888888888888886, 17.555555555555557, 31.444444444444443, 
2019-07-05T20:55:22, 157.9, 478.7, 180.2, 253.1, 166.9, 24.8, 10.7, 28.9, 
2019-07-05T21:00:22, 180.72727272727272, 347, 161.45454545454547, 117.18181818181819, 163, 27.636363636363637, 9.090909090909092, 38.45454545454545, 
2019-07-05T21:05:22, 819.6666666666666, 427.22222222222223, 154.44444444444446, 192.44444444444446, 214.11111111111111, 15.666666666666666, 10.11111111111111, 38.22222222222222, 
2019-07-05T21:10:22, 762.7777777777778, 484.1111111111111, 165.22222222222223, 214.33333333333334, 170, 18.88888888888889, 13.666666666666666, 40.666666666666664, 
2019-07-05T21:15:22, 171.8, 423.6, 134.3, 143.8, 164.4, 21.3, 7.9, 35.9, 
2019-07-05T21:20:22, 211.33333333333334, 399, 157.25, 226.58333333333334, 144.5, 35.5, 7.916666666666667, 33.75, 
2019-07-05T21:25:22, 127.4, 375.2, 170.7, 134.2, 139.9, 21.6, 14.7, 31.1, 
