,0
2019-04-12 16:15:12,4915691110.4
2019-04-12 16:20:12,4918218342.4
2019-04-12 16:25:12,4922230374.4
2019-04-12 16:30:12,4924798976.0
2019-04-12 16:35:12,4926889984.0
2019-04-12 16:40:12,4929736294.4
2019-04-12 16:45:12,4928017612.8
2019-04-12 16:50:12,4931390259.2
2019-04-12 16:55:12,4933231411.2
2019-04-12 17:00:12,4934990233.6
2019-04-12 17:05:12,4694058598.4
2019-04-12 17:10:12,4677579161.6
2019-04-12 17:15:12,4668069478.4
2019-04-12 17:20:12,4670738022.4
2019-04-12 17:25:12,4673241088.0
2019-04-12 17:30:12,4676686643.2
2019-04-12 17:35:12,4677669683.2
2019-04-12 17:40:12,4679208140.8
2019-04-12 17:45:12,4678523699.2
2019-04-12 17:50:12,4680210432.0
2019-04-12 17:55:12,4679992524.8
2019-04-12 18:00:12,4679308492.8
2019-04-12 18:05:12,4681393766.4
2019-04-12 18:10:12,4684919193.6
2019-04-12 18:15:12,4688450764.8
2019-04-12 18:20:12,4690863308.8
2019-04-12 18:25:12,4693330739.2
2019-04-12 18:30:12,4696097177.6
2019-04-12 18:35:12,4698622771.2
2019-04-12 18:40:12,4700049817.6
2019-04-12 18:45:12,4702081024.0
2019-04-12 18:50:12,4702894080.0
2019-04-12 18:55:12,4703304499.2
2019-04-12 19:00:12,4705695744.0
2019-04-12 19:05:12,4728544870.4
2019-04-12 19:10:12,4722852249.6
2019-04-12 19:15:12,4718330675.2
2019-04-12 19:20:12,4722690048.0
2019-04-12 19:25:12,4725670297.6
2019-04-12 19:30:12,4727609344.0
2019-04-12 19:35:12,4730665369.6
2019-04-12 19:40:12,4734233804.8
2019-04-12 19:45:12,4736481280.0
2019-04-12 19:50:12,4740807065.6
2019-04-12 19:55:12,4744475443.2
2019-04-12 20:00:12,4743478067.2
2019-04-12 20:05:12,4745925017.6
2019-04-12 20:10:12,4750409318.4
2019-04-12 20:15:12,4753581670.4
2019-04-12 20:20:12,4756275200.0
2019-04-12 20:25:12,4757982003.2
2019-04-12 20:30:12,4761656934.4
2019-04-12 20:35:12,4762967244.8
2019-04-12 20:40:12,4763951513.6
2019-04-12 20:45:12,4766890803.2
2019-04-12 20:50:12,4768932249.6
2019-04-12 20:55:12,4770623078.4
